annotation;brand;brand_known;dia;diameter;et;holes;img;img_full;link;model;name_product;pcd;price;retail_price;retail_price_one;seller;title;title_short;type;width
"9.5x18"", 5x100.00, 5x114.30, ET30, ЦО 73,1мм.";SSR;SSR;73.1;18;30;5;https://static.baza.farpost.ru/drom/1511687949862_bulletin;https://static.baza.farpost.ru/drom/1511687949862_default;https://baza.drom.ru/vladivostok/wheel/disc/hrom-exkljuziv-komplekt-ssr-sp1-r18-9.5-j-et25-5-100-5-114-3-a023-59140597.html;SP1;"9.5x18"", 5x114.3, ET30, ЦО73.1 SSR SP1 ";114.3;34900;39900;9975;Aniku;ХРОМ! Эксклюзив! Комплект SSR SP1 R18 9.5j ET25 5*100/5*114,3 (A023);SSR SP1 (хром);Литой;9.5
"9.0x20"", 6x139.70, ET18, ЦО 110,0мм.";Ultra;;110.0;20;18;6;https://static.baza.farpost.ru/drom/1513935290515_bulletin;https://static.baza.farpost.ru/drom/1513935290515_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-x-ultra-legacy-r20-j9-et18-6-139.7-r124-59781011.html;X Ultra Legacy;"9.0x20"", 6x139.7, ET18, ЦО110.0 X Ultra Legacy ";139.7;49900;59900;14975;Aniku;NEW! Комплект дисков X Ultra Legacy R20 J9 ET18 6*139.7 (R124);X Ultra Legacy;Литой;9.0
"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;35;5;https://static.baza.farpost.ru/drom/1532943341226_bulletin;https://static.baza.farpost.ru/drom/1532943341226_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-114.3-c001-1-65324914.html;GC-05F;"8.0x17"", 5x114.3, ET35, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001/1);Prodrive GC-05F;Литой;8.0
"9.0x17"", 5x114.30, ET30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532943260219_bulletin;https://static.baza.farpost.ru/drom/1532943260219_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-9.0-j-et-30-5-114.3-c002-1-65324891.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Комплект дисков Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002/1);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532943123943_bulletin;https://static.baza.farpost.ru/drom/1532943123943_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-1-65324820.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/1);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532943123943_bulletin;https://static.baza.farpost.ru/drom/1532943123943_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-1-65324820.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/1);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532943123943_bulletin;https://static.baza.farpost.ru/drom/1532943123943_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-1-65324820.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/1);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532943123943_bulletin;https://static.baza.farpost.ru/drom/1532943123943_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-1-65324820.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002/1);Prodrive GC-05F;Литой;9.0
"9.0x17"", 5x114.30, ET30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532942989538_bulletin;https://static.baza.farpost.ru/drom/1532942989538_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-9.0-j-et-30-5-114.3-c002-65324757.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Комплект дисков Prodrive GC-05F R17 9.0j ET+30 5*114.3 (C002);Prodrive GC-05F;Литой;9.0
"8.0/9.0x18"", 5x114.30, ET35/35, ЦО 73,1мм.";Vossen;VOSSEN;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-114.3-g361-50385737.html;LC101;"9.0x18"", 5x114.3, ET35, ЦО73.1 VOSSEN LC101 ";114.3;25900;30900;7725;Aniku;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*114.3 (G361);Vossen LC101;Литой;9.0
"8.0/9.0x18"", 5x114.30, ET35/35, ЦО 73,1мм.";Vossen;VOSSEN;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-114.3-g361-50385737.html;LC101;"9.0x18"", 5x114.3, ET35, ЦО73.1 VOSSEN LC101 ";114.3;25900;30900;7725;Aniku;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*114.3 (G361);Vossen LC101;Литой;9.0
"8.0/9.0x18"", 5x114.30, ET35/35, ЦО 73,1мм.";Vossen;VOSSEN;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-114.3-g361-50385737.html;LC101;"9.0x18"", 5x114.3, ET35, ЦО73.1 VOSSEN LC101 ";114.3;25900;30900;7725;Aniku;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*114.3 (G361);Vossen LC101;Литой;9.0
"8.0/9.0x18"", 5x114.30, ET35/35, ЦО 73,1мм.";Vossen;VOSSEN;73.1;18;35;5;https://static.baza.farpost.ru/drom/1481709734993_bulletin;https://static.baza.farpost.ru/drom/1481709734993_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-lc101-r18-8.0-9.0-5-114.3-g361-50385737.html;LC101;"9.0x18"", 5x114.3, ET35, ЦО73.1 VOSSEN LC101 ";114.3;25900;30900;7725;Aniku;NEW! Комплект дисков Vossen LC101 R18 8.0 / 9.0 5*114.3 (G361);Vossen LC101;Литой;9.0
"8.0x17"", 5x114.30, ET35, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;35;5;https://static.baza.farpost.ru/drom/1532942921755_bulletin;https://static.baza.farpost.ru/drom/1532942921755_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-114.3-c001-65324723.html;GC-05F;"8.0x17"", 5x114.3, ET35, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*114.3 (C001);Prodrive GC-05F;Литой;8.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532942715053_bulletin;https://static.baza.farpost.ru/drom/1532942715053_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-65324618.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532942715053_bulletin;https://static.baza.farpost.ru/drom/1532942715053_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-65324618.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532942715053_bulletin;https://static.baza.farpost.ru/drom/1532942715053_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-65324618.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002);Prodrive GC-05F;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/30, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;30;5;https://static.baza.farpost.ru/drom/1532942715053_bulletin;https://static.baza.farpost.ru/drom/1532942715053_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-prodrive-gc-05f-r17-8.0-9.0-j-5-114.3-c001-c002-65324618.html;GC-05F;"9.0x17"", 5x114.3, ET30, ЦО73.1 PRODRIVE GC-05F ";114.3;23900;28900;7225;Aniku;NEW! Разноширокие Prodrive GC-05F R17 8.0/9.0j 5*114.3 (C001 C002);Prodrive GC-05F;Литой;9.0
"9.0x20"", 6x139.70, ET12, ЦО 110,0мм.";Black Rhino;Black Rhino;110.0;20;12;6;https://static.baza.farpost.ru/drom/1481102615552_bulletin;https://static.baza.farpost.ru/drom/1481102615552_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-b-r-el-cajon-r20-j9-et12-6-139.7-r068-50220084.html;Rhino El Cajon;"9.0x20"", 6x139.7, ET12, ЦО110.0 Black Rhino Rhino El Cajon ";139.7;54999;64999;16249;Aniku;NEW! Комплект дисков B-R El Cajon R20 J9 ET12 6*139.7 (R068);Rhino El Cajon (черный);Литой;9.0
"8.5x20"", 5x112.00, ET35, ЦО 66,6мм.";Vossen;VOSSEN;66.6;20;35;5;https://static.baza.farpost.ru/drom/1433754926451_bulletin;https://static.baza.farpost.ru/drom/1433754926451_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-vossen-cv3-r20-8.5-jj-et-35-5-112-g202-36523764.html;CV3;"8.5x20"", 5x112.0, ET35, ЦО66.6 VOSSEN CV3 ";112.0;35899;45899;11474;Aniku;NEW! Комплект дисков Vossen CV3 R20 8.5jj ET+35 5*112 (G202);Vossen CV3;Литой;8.5
"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;35;5;https://static.baza.farpost.ru/drom/1532942568368_bulletin;https://static.baza.farpost.ru/drom/1532942568368_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-100-c003-1-65324567.html;GC-05F;"8.0x17"", 5x100.0, ET35, ЦО73.1 PRODRIVE GC-05F ";100.0;23900;28900;7225;Aniku;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*100 (C003/1);Prodrive GC-05F;Литой;8.0
"8.0x17"", 5x100.00, ET35, ЦО 73,1мм.";ProDrive;PRODRIVE;73.1;17;35;5;https://static.baza.farpost.ru/drom/1532942427281_bulletin;https://static.baza.farpost.ru/drom/1532942427281_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-prodrive-gc-05f-r17-8.0-j-et-35-5-100-c003-65324471.html;GC-05F;"8.0x17"", 5x100.0, ET35, ЦО73.1 PRODRIVE GC-05F ";100.0;23900;28900;7225;Aniku;NEW! Комплект дисков Prodrive GC-05F R17 8.0j ET+35 5*100 (C003);Prodrive GC-05F;Литой;8.0
"9.0x20"", 6x139.70, ET12, ЦО 108,0мм.";Pro Comp;Pro Comp;108.0;20;12;6;https://static.baza.farpost.ru/drom/1513934130306_bulletin;https://static.baza.farpost.ru/drom/1513934130306_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-pro-comp-metal-mulisha-5038-r20-j9-et-12-6-139.7-r123-59780444.html;Metal Mulisha 5038;"9.0x20"", 6x139.7, ET12, ЦО108.0 Pro Comp Metal Mulisha 5038 ";139.7;54999;64999;16249;Aniku;NEW! Комплект Pro Comp Metal Mulisha 5038 R20 J9 ET+12 6*139.7 (R123);Pro Comp Metal Mulisha 5038;Литой;9.0
"8.0x17"", 5x100.00, 5x114.30, ET38, ЦО 73,1мм.";Advan;ADVAN;73.1;17;38;5;https://static.baza.farpost.ru/drom/1532942123324_bulletin;https://static.baza.farpost.ru/drom/1532942123324_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-advan-rs-r17-8.0-jj-et38-5-114.3-5-100-e050-1-65324366.html;RS;"8.0x17"", 5x114.3, ET38, ЦО73.1 ADVAN RS ";114.3;23900;28900;7225;Aniku;Комплект дисков Advan RS R17 8.0jj ET38 5*114.3 / 5*100 (E050/1);Advan RS;Литой;8.0
"8.0x17"", 5x100.00, 5x114.30, ET38, ЦО 73,1мм.";Advan;ADVAN;73.1;17;38;5;https://static.baza.farpost.ru/drom/1532942123324_bulletin;https://static.baza.farpost.ru/drom/1532942123324_default;https://baza.drom.ru/vladivostok/wheel/disc/komplekt-diskov-advan-rs-r17-8.0-jj-et38-5-114.3-5-100-e050-1-65324366.html;RS;"8.0x17"", 5x114.3, ET38, ЦО73.1 ADVAN RS ";114.3;23900;28900;7225;Aniku;Комплект дисков Advan RS R17 8.0jj ET38 5*114.3 / 5*100 (E050/1);Advan RS;Литой;8.0
"9.0x17"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм.";SSR;SSR;73.1;17;20;5;https://static.baza.farpost.ru/drom/1532941935092_bulletin;https://static.baza.farpost.ru/drom/1532941935092_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-sp1-r17-9.0-jj-et-20-5-100-5-114.3-a009-1-65324292.html;SP1;"9.0x17"", 5x114.3, ET20, ЦО73.1 SSR SP1 ";114.3;24900;29900;7475;Aniku;NEW! Комплект дисков SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009/1);SSR SP1;Литой;9.0
"9.0x17"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм.";SSR;SSR;73.1;17;20;5;https://static.baza.farpost.ru/drom/1532941935092_bulletin;https://static.baza.farpost.ru/drom/1532941935092_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-ssr-sp1-r17-9.0-jj-et-20-5-100-5-114.3-a009-1-65324292.html;SP1;"9.0x17"", 5x114.3, ET20, ЦО73.1 SSR SP1 ";114.3;24900;29900;7475;Aniku;NEW! Комплект дисков SSR SP1 R17 9.0jj ET+20 5*100 / 5*114.3 (A009/1);SSR SP1;Литой;9.0
"7.0x15"", 4x100.00, ET30, ЦО 73,1мм.";Work Equip 01;WORK;73.1;15;30;4;https://static.baza.farpost.ru/drom/1528172750049_bulletin;https://static.baza.farpost.ru/drom/1528172750049_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-work-equip-01-r15-7j-et30-4-100-l018-63967014.html;Equip 01;"7.0x15"", 4x100.0, ET30, ЦО73.1 WORK Equip 01 ";100.0;19900;24900;6225;Aniku;NEW! Комплект дисков Work Equip 01 R15 7j ET30 4*100 (L018);Work Equip 01;Литой;7.0
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"8.5/9.5x17"", 5x100.00, 5x114.30, ET20/15, ЦО 73,1мм.";Shogun;Shogun;73.1;17;15;5;https://static.baza.farpost.ru/drom/1528167741671_bulletin;https://static.baza.farpost.ru/drom/1528167741671_default;https://baza.drom.ru/vladivostok/wheel/disc/raznoshirokie-shogun-s05-r17-8.5-j-9.5-j-5-114.3-100-1s023-1s024-63964154.html;S05;"9.5x17"", 5x114.3, ET15, ЦО73.1 Shogun S05 ";114.3;25900;30900;7725;Aniku;Разноширокие Shogun S05 R17 8.5j/9.5j 5*114.3/100 (1S023 1S024);Shogun S05;Литой;9.5
"9.75x18"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм.";XXR;XXR;73.1;18;20;5;https://static.baza.farpost.ru/drom/1464427540851_bulletin;https://static.baza.farpost.ru/drom/1464427540851_default;https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-xxr-527-r18-9.75-j-20-5-114.3-100-h036-62837435.html;527;"9.75x18"", 5x114.3, ET20, ЦО73.1 XXR 527 ";114.3;14000;19000;4750;Aniku;NEW! Пара дисков XXR 527 R18 9.75j +20 5*114.3/100 (H036);XXR 527;Литой;9.75
"9.75x18"", 5x100.00, 5x114.30, ET20, ЦО 73,1мм.";XXR;XXR;73.1;18;20;5;https://static.baza.farpost.ru/drom/1464427540851_bulletin;https://static.baza.farpost.ru/drom/1464427540851_default;https://baza.drom.ru/vladivostok/wheel/disc/new-para-diskov-xxr-527-r18-9.75-j-20-5-114.3-100-h036-62837435.html;527;"9.75x18"", 5x114.3, ET20, ЦО73.1 XXR 527 ";114.3;14000;19000;4750;Aniku;NEW! Пара дисков XXR 527 R18 9.75j +20 5*114.3/100 (H036);XXR 527;Литой;9.75
"8.0x16"", 6x139.70, ET-13, ЦО 110,0мм.";Pro Comp;Pro Comp;110.0;16;-13;6;https://static.baza.farpost.ru/drom/1521469794694_bulletin;https://static.baza.farpost.ru/drom/1521469794694_default;https://baza.drom.ru/vladivostok/wheel/disc/new-komplekt-diskov-american-muscle-mat-r16-8j-et-13-6-139.7-r192-61849988.html;American Muscle MAT;"8.0x16"", 6x139.7, ET-13, ЦО110.0 Pro Comp American Muscle MAT ";139.7;33999;38999;9749;Aniku;NEW! Комплект дисков American Muscle MAT R16 8j ET-13 6*139.7 (R192);American Muscle MAT;Литой;8.0
"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;25;5;https://static.baza.farpost.ru/drom/1506594421687_bulletin;https://static.baza.farpost.ru/drom/1506594421687_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-2-61574427.html;TE37 SL;"9.0x17"", 5x114.3, ET25, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/2);Volk Racing TE37 SL;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;25;5;https://static.baza.farpost.ru/drom/1506594421687_bulletin;https://static.baza.farpost.ru/drom/1506594421687_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-2-61574427.html;TE37 SL;"9.0x17"", 5x114.3, ET25, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/2);Volk Racing TE37 SL;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;25;5;https://static.baza.farpost.ru/drom/1506594421687_bulletin;https://static.baza.farpost.ru/drom/1506594421687_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-2-61574427.html;TE37 SL;"9.0x17"", 5x114.3, ET25, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/2);Volk Racing TE37 SL;Литой;9.0
"8.0/9.0x17"", 5x114.30, ET35/25, ЦО 73,1мм.";RAYS VOLK RACING TE37 SL;VOLK;73.1;17;25;5;https://static.baza.farpost.ru/drom/1506594421687_bulletin;https://static.baza.farpost.ru/drom/1506594421687_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37sl-r17-8j-9j-5-114.3-d147-d117-2-61574427.html;TE37 SL;"9.0x17"", 5x114.3, ET25, ЦО73.1 VOLK TE37 SL ";114.3;24900;29900;7475;Aniku;NEW! Разноширокие Volk Racing TE37SL R17 8j/9j 5*114.3 (D147 D117/2);Volk Racing TE37 SL;Литой;9.0
"9.0/11.0x18"", 5x114.30, ET20/18, ЦО 73,1мм.";RAYS VOLK RACING;VOLK;73.1;18;18;5;https://static.baza.farpost.ru/drom/1516441037095_bulletin;https://static.baza.farpost.ru/drom/1516441037095_default;https://baza.drom.ru/vladivostok/wheel/disc/new-raznoshirokie-volk-racing-te37-sl-r18-9-11j-5-114.3-d149-d150-a-60357340.html;TE37 SL;"11.0x18"", 5x114.3, ET18, ЦО73.1 VOLK TE37 SL ";114.3;29900;34900;8725;Aniku;NEW! Разноширокие Volk Racing TE37 SL R18 9/11j 5*114.3 (D149 D150 A);Volk Racing TE37 SL;Литой;11.0
